chr1	1295555	1295735	2	2	1	39	0	30
chr1	1295939	1296014	2	2	1	37	0	28
chr1	1296110	1296210	2	2	1	9	0	3
chr1	1296281	1296424	2	2	1	22	0	9
chr1	1298680	1299344	2	2	1	5	0	12
chr1	1299357	1299830	2	2	1	5	0	12
chr1	1300040	1300153	2	2	0	26	0	34
chr1	1300203	1300508	2	2	1	42	0	16
chr1	1302047	1302921	2	2	1	28	0	34
chr1	1302976	1303161	2	2	1	21	0	34
chr1	1303282	1304085	2	2	1	7	0	4
chr1	1309274	1309453	1	1	1	1	0	24
chr1	1309604	1309680	1	1	1	19	0	26
chr1	1309852	1310633	1	1	1	21	0	31
chr1	1310689	1310908	1	1	1	28	0	8
chr1	1311072	1311329	1	1	1	32	0	37
chr1	1311925	1312017	2	2	1	58	0	34
chr1	1312078	1312238	2	4	0	25	0	25
chr1	1312148	1312225	2	2	1	105	0	37
chr1	1312369	1312439	2	2	1	88	0	30
chr1	1312502	1312592	2	2	1	96	0	28
chr1	1312701	1312786	2	2	1	98	0	37
chr1	1312950	1313034	2	2	1	152	0	35
chr1	1313125	1313508	2	2	1	42	0	30
chr1	1313593	1313731	2	2	1	160	0	31
chr1	1313922	1314300	2	2	1	56	0	18
chr1	1314366	1314823	2	2	1	39	0	26
chr1	1314963	1315403	2	2	1	93	0	32
chr1	1315439	1315519	2	2	1	95	0	30
chr1	1315619	1319295	2	2	1	97	0	24
chr1	1319525	1320455	2	2	1	25	0	16
chr1	1320530	1320995	2	2	1	94	0	34
chr1	1320683	1320995	2	2	1	27	0	5
chr1	1321094	1324580	2	2	1	29	0	9
chr1	1325103	1326835	1	1	1	45	0	28
chr1	1327033	1327240	1	1	1	84	0	35
chr1	1331537	1331637	1	1	1	22	0	13
chr1	1336516	1337017	2	2	1	28	0	24
chr1	1336516	1337976	2	2	1	99	0	36
chr1	1338159	1338268	2	2	0	4	0	22
chr1	1338184	1338268	2	2	1	310	0	35
chr1	1338437	1338521	2	2	1	129	0	37
chr1	1338654	1339286	2	2	1	11	0	31
chr1	1338654	1339361	2	2	1	29	0	35
chr1	1339440	1339581	2	2	1	54	0	34
chr1	1339650	1339735	2	2	1	64	0	29
chr1	1339813	1340037	2	2	1	272	20	36
chr1	1340178	1340246	2	2	1	41	0	34
chr1	1340317	1340409	2	2	1	226	0	35
chr1	1340504	1341666	2	2	1	46	0	37
chr1	1341806	1342052	2	2	1	40	0	30
chr1	1341806	1342098	2	2	0	19	0	34
chr1	1342157	1342362	2	2	1	39	0	35
chr1	1342485	1342688	2	2	1	114	0	36
chr1	1342759	1348895	2	2	1	7	0	31
chr1	1353333	1353847	2	2	1	20	0	32
chr1	1353630	1353847	2	2	1	60	0	30
chr1	1353929	1354029	2	2	1	63	0	35
chr1	1354107	1354192	2	2	1	11	0	10
chr1	1354510	1354681	2	2	1	21	0	25
chr1	1355077	1355262	1	1	0	3	0	31
chr1	1355153	1355243	2	2	1	38	0	37
chr1	1355346	1355449	2	2	1	15	0	30
chr1	1355346	1356680	2	2	1	26	0	8
chr1	1355753	1356680	2	2	1	21	0	24
chr1	1356705	1358455	2	2	1	47	0	25
chr1	1373903	1373999	2	2	1	407	0	35
chr1	1374241	1374361	2	2	0	2	0	15
chr1	1374446	1374704	2	2	1	91	1	36
chr1	1374591	1374704	2	2	1	23	0	23
chr1	1374791	1374996	2	2	1	25	0	11
chr1	1374791	1375074	2	2	1	1	0	4
chr1	1374791	1375153	2	2	1	13	0	31
chr1	1387583	1387776	2	2	1	53	0	16
chr1	1387870	1387953	2	2	1	104	0	33
chr1	1388066	1390229	2	2	1	110	0	29
chr1	1390372	1390458	2	2	1	43	0	35
chr1	1390564	1390765	2	2	1	95	0	35
chr1	1390866	1393395	2	2	1	10	0	4
chr1	1392804	1393395	2	2	1	37	0	34
chr1	1393461	1395393	2	2	1	228	0	37
chr1	1395515	1398232	2	2	1	42	0	29
chr1	1398343	1398596	2	2	1	76	0	29
chr1	1398672	1399018	2	2	1	48	0	32
chr1	1402257	1405808	2	2	1	170	0	34
chr1	1405887	1406908	2	2	1	274	1	37
chr1	1407020	1407130	2	2	1	137	0	35
chr1	1435822	1436926	1	1	1	7	0	15
chr1	1437485	1439080	1	1	1	60	0	32
chr1	1452435	1454344	1	1	1	0	56	30
chr1	1455520	1455790	1	1	1	23	0	31
chr1	1455917	1456224	1	1	1	0	43	33
chr1	1456350	1457128	1	1	1	0	25	28
chr1	1472090	1477273	1	1	1	20	0	3
chr1	1477351	1478643	1	1	1	22	36	28
chr1	1479109	1480866	1	1	1	0	90	36
chr1	1480937	1482137	1	1	1	49	90	32
chr1	1482304	1482544	1	1	1	43	26	28
chr1	1482615	1485015	1	1	1	0	56	30
chr1	1485172	1485781	1	1	1	20	0	33
chr1	1486236	1486543	1	1	1	0	11	32
chr1	1486669	1487862	1	1	1	21	0	8
chr1	1487915	1489203	1	1	1	70	0	19
chr1	1490425	1490562	1	1	1	30	0	30
chr1	1490672	1495484	1	1	1	71	0	34
chr1	1512474	1516011	1	1	1	15	0	17
chr1	1516089	1517310	1	1	1	0	36	28
chr1	1517776	1518920	1	1	1	0	90	36
chr1	1518991	1520140	1	1	1	13	90	32
chr1	1520307	1520547	1	1	1	70	26	28
chr1	1520618	1522743	1	1	1	27	0	28
chr1	1522900	1523510	1	1	1	9	0	32
chr1	1523568	1523838	1	1	1	51	0	34
chr1	1523965	1524272	1	1	1	39	43	33
chr1	1524398	1525239	1	1	1	59	25	28
chr1	1525292	1526460	1	1	1	154	0	36
chr1	1526532	1527694	1	1	1	61	0	34
chr1	1527863	1529222	1	1	1	74	0	35
chr1	1529332	1533925	1	1	1	82	0	37
chr1	1542168	1543868	2	2	1	465	0	36
chr1	1543988	1544862	2	2	1	459	0	37
chr1	1545003	1564772	2	2	1	200	1	34
chr1	1564917	1574477	2	2	1	52	21	36
chr1	1616101	1616507	1	1	1	10	0	28
chr1	1616615	1623388	1	1	1	5	0	23
chr1	1616615	1623430	1	1	1	3	0	34
chr1	1623946	1624794	1	1	1	45	0	30
chr1	1624902	1624990	1	1	1	54	0	29
chr1	1625186	1625285	1	1	1	19	0	37
chr1	1625429	1625545	1	1	1	48	0	35
chr1	1625429	1625557	1	1	1	44	0	29
chr1	1626755	1626836	1	1	1	20	0	33
chr1	1627208	1627295	1	3	1	47	0	20
chr1	1627445	1627672	1	1	1	8	0	37
chr1	1627830	1628018	1	1	1	5	0	23
chr1	1628180	1628272	1	1	1	41	0	30
chr1	1628400	1628488	1	1	1	48	0	36
chr1	1629567	1629638	1	1	1	1	0	12
chr1	1629705	1630291	1	1	1	15	0	37
chr1	1635857	1635936	2	2	1	0	151	37
chr1	1636127	1636332	2	2	1	0	62	28
chr1	1636482	1636681	2	2	1	70	0	30
chr1	1636799	1636896	2	2	1	9	0	9
chr1	1637005	1637080	2	2	1	75	0	28
chr1	1637203	1637407	2	2	1	3	91	28
chr1	1637514	1637761	2	2	1	114	0	27
chr1	1637884	1638499	2	2	1	17	70	28
chr1	1638591	1640276	2	2	1	0	91	36
chr1	1640453	1641047	2	2	1	0	86	26
chr1	1641114	1641661	2	2	1	0	56	36
chr1	1641821	1641905	2	2	1	0	105	23
chr1	1642002	1642385	2	2	1	0	68	32
chr1	1642509	1645125	2	2	1	0	6	18
chr1	1645263	1649498	2	2	1	25	21	34
chr1	1649638	1652438	2	2	1	77	0	35
chr1	1652567	1655368	2	2	1	77	5	35
chr1	1655485	1657255	2	2	1	0	3	22
chr1	1655485	1657374	2	2	1	45	69	27
chr1	1657499	1658913	2	2	1	6	0	28
chr1	1668473	1669663	2	2	1	45	0	25
chr1	1669737	1670097	2	2	1	13	0	33
chr1	1670152	1671508	2	2	1	55	0	37
chr1	1671630	1675462	2	2	1	99	1	36
chr1	1676200	1676377	2	2	1	0	118	34
chr1	1676847	1692448	2	2	1	0	1	7
chr1	1691394	1692448	2	2	1	0	9	26
chr1	1703000	1703079	2	2	1	0	151	37
chr1	1703270	1703475	2	2	1	0	62	28
chr1	1704345	1704549	2	2	1	0	91	28
chr1	1705026	1705641	2	2	1	0	70	28
chr1	1705733	1707408	2	2	1	0	91	36
chr1	1707585	1708179	2	2	1	0	86	26
chr1	1708246	1708793	2	2	1	0	56	36
chr1	1708953	1709037	2	2	1	0	105	23
chr1	1709134	1709517	2	2	1	0	68	32
chr1	1709641	1712263	2	2	1	15	6	29
chr1	1712401	1716345	2	2	1	15	21	22
chr1	1716479	1719357	2	2	1	13	0	9
chr1	1719456	1721595	2	2	1	57	5	36
chr1	1721712	1722587	2	2	1	0	3	22
chr1	1721712	1722707	2	2	1	16	69	27
chr1	1722832	1724257	2	2	1	38	0	28
chr1	1739058	1739235	2	2	1	0	118	34
chr1	1739705	1744250	2	2	1	38	0	21
chr1	1739705	1745723	2	2	1	0	1	7
chr1	1744669	1745723	2	2	1	0	9	26
chr1	1753061	1753566	2	2	1	144	0	32
chr1	1753061	1754050	2	2	0	19	0	13
chr1	1753650	1754023	2	2	0	24	0	13
chr1	1753650	1754050	2	2	1	18	0	11
chr1	1754209	1754283	2	2	1	106	0	35
chr1	1754384	1754543	2	2	1	123	0	37
chr1	1754699	1755373	2	2	1	30	0	24
chr1	1755477	1756257	2	2	1	124	0	32
chr1	1756344	1756502	2	2	1	173	0	32
chr1	1756609	1757180	2	4	1	108	0	35
chr1	1757311	1761951	2	2	1	80	0	20
chr1	1762036	1765227	2	2	1	57	0	32
chr1	1787054	1787321	2	2	1	440	0	37
chr1	1787054	1787325	2	2	0	7	0	26
chr1	1787438	1789052	2	2	1	639	3	36
chr1	1789270	1790394	2	2	1	315	0	35
chr1	1790597	1793244	2	2	1	700	0	36
chr1	1793312	1804418	2	2	1	206	1	28
chr1	1804582	1806474	2	2	1	1039	4	36
chr1	1806539	1815755	2	2	1	476	1	33
chr1	1815863	1817836	2	2	1	501	2	37
chr1	1817876	1825396	2	2	1	374	0	37
chr1	1825500	1839189	2	2	1	85	0	32
chr1	1839239	1890819	2	2	1	5	0	15
chr1	1848037	1848460	2	2	1	5	0	7
chr1	1853298	1879786	2	2	1	2	0	6
chr1	2059592	2135261	1	1	1	22	0	32
chr1	2135087	2135261	1	1	1	28	0	24
chr1	2135348	2144209	1	1	1	12	0	12
chr1	2140315	2144209	1	1	0	15	0	22
chr1	2145512	2146026	1	1	1	23	0	26
chr1	2169605	2172054	1	1	1	24	0	35
chr1	2172191	2172300	1	1	1	16	0	27
chr1	2174017	2174753	1	1	1	10	0	21
chr1	2189782	2192844	2	2	1	13	0	16
chr1	2189782	2193638	2	2	1	21	0	23
chr1	2192976	2193638	2	2	1	3	0	20
chr1	2193911	2193997	2	2	1	58	0	32
chr1	2229736	2302977	1	1	1	14	0	31
chr1	2303104	2303284	1	1	1	18	0	28
chr1	2303401	2303839	1	1	1	41	0	36
chr1	2304586	2306019	1	1	1	37	0	36
chr1	2357599	2358591	2	2	1	41	0	35
chr1	2358716	2372480	2	2	1	13	0	29
chr1	2372592	2374460	2	2	1	23	0	10
chr1	2391959	2395783	1	1	1	44	0	37
chr1	2393158	2393269	1	1	0	7	0	14
chr1	2393356	2395783	1	1	0	33	0	14
chr1	2395872	2397115	1	1	1	41	0	13
chr1	2397221	2399414	1	1	1	343	0	37
chr1	2399515	2400856	1	1	1	153	0	35
chr1	2400936	2402206	1	1	1	242	0	36
chr1	2402343	2403034	1	1	1	234	0	37
chr1	2406620	2406719	2	2	1	46	0	34
chr1	2406953	2408455	2	2	0	23	0	12
chr1	2408859	2410370	2	2	1	51	0	31
chr1	2509931	2510056	2	2	1	0	47	31
chr1	2510158	2510677	2	2	1	0	100	32
chr1	2510783	2511337	2	2	1	0	42	30
chr1	2513040	2514001	2	2	1	0	46	32
chr1	2514467	2515561	2	2	1	0	50	23
chr1	2515718	2518163	2	2	1	0	32	12
chr1	2518265	2518515	2	2	1	0	12	21
chr1	2519325	2519800	2	2	1	0	43	27
chr1	2519955	2520321	2	2	1	0	21	21
chr1	2520415	2520722	2	2	1	0	44	34
chr1	2520907	2521100	2	2	1	0	31	37
chr1	2521316	2521717	2	2	1	0	23	21
chr1	2521801	2526463	2	2	1	0	9	22
chr1	2556253	2556584	1	1	1	0	11	6
chr1	2557835	2558342	1	1	1	0	46	36
chr1	2559979	2560623	1	1	1	0	13	36
chr1	2560715	2561672	1	1	1	0	41	4
chr1	2561816	2562864	1	1	1	0	14	31
chr1	2562897	2563147	1	1	1	0	28	33
chr1	2587296	2587740	1	1	1	0	12	12
chr1	2587793	2588389	1	1	1	0	94	35
chr1	2588454	2588549	1	1	1	0	96	37
chr1	2588626	2588921	1	1	1	0	65	21
chr1	2588626	2588953	1	1	1	0	33	25
chr1	2589041	2589409	1	1	1	0	57	23
chr1	3404887	3405494	1	1	1	20	0	31
chr1	3476063	3477874	1	1	1	9	0	21
chr1	3490590	3490911	2	2	1	8	0	24
chr1	3493900	3493995	2	2	1	41	0	33
chr1	3494742	3495889	2	2	1	4	0	16
chr1	3501095	3501176	2	2	1	1	0	4
chr1	3505557	3506107	2	2	1	8	0	27
chr1	3507924	3509074	2	2	0	20	0	14
chr1	3512129	3514549	2	2	1	68	0	17
chr1	3515528	3524123	2	2	1	16	0	17
chr1	3524247	3531079	2	2	1	15	0	10
chr1	3625516	3625712	1	1	1	52	0	28
chr1	3627654	3628408	1	1	1	18	0	29
chr1	3631118	3631465	2	2	1	34	0	25
chr1	3631658	3632212	2	2	1	39	0	30
chr1	3632339	3633397	2	2	1	19	0	12
chr1	3633504	3634996	2	2	1	40	0	37
chr1	3635075	3635159	2	2	1	49	0	19
chr1	3635295	3635943	2	2	1	8	0	13
chr1	3636031	3636994	2	2	1	81	0	30
chr1	3637099	3638749	2	2	1	95	0	18
chr1	3638823	3646665	2	2	1	87	0	36
chr1	3728218	3729326	1	1	1	17	0	11
chr1	3731066	3731462	1	1	1	3	0	31
chr1	3739336	3739835	2	2	1	4	50	33
chr1	3739408	3739695	2	2	1	15	26	26
chr1	3739516	3739835	2	2	0	0	1	21
chr1	3739516	3740051	2	2	0	0	1	21
chr1	3739908	3740051	2	2	0	0	1	21
chr1	3740040	3740147	2	2	0	0	19	31
chr1	3740388	3742429	2	2	1	0	12	3
chr1	3740388	3742803	2	2	1	60	12	25
chr1	3742958	3743060	2	2	1	19	0	11
chr1	3743191	3745606	2	2	1	18	0	12
chr1	3773182	3775298	1	1	1	3	0	17
chr1	3781337	3781511	2	2	1	15	0	29
chr1	3781602	3782660	2	2	1	97	0	25
chr1	3782764	3783995	2	2	1	82	0	37
chr1	3784112	3785086	2	2	1	10	0	32
chr1	3785204	3786848	2	2	1	220	0	35
chr1	3787311	3795861	2	2	1	63	0	35
chr1	3823242	3823423	2	2	1	54	0	35
chr1	3825867	3826369	2	2	1	11	0	5
chr1	3829374	3829790	2	2	1	8	0	26
chr1	3831223	3833861	2	2	1	25	0	28
chr1	3834036	3834924	2	2	1	31	0	34
chr1	3835093	3836494	2	2	1	42	0	21
chr1	3836693	3837291	2	2	1	33	0	27
chr1	3837520	3838963	2	2	1	22	0	29
chr1	3839120	3839607	2	2	1	31	0	7
chr1	3839777	3844906	2	2	1	29	0	32
chr1	3847614	3848607	2	2	1	10	0	28
chr1	3852422	3856888	2	2	1	1	0	23
chr1	3890074	3890568	2	2	1	73	0	36
chr1	3891058	3892882	2	2	1	74	0	21
chr1	3892997	3900171	2	2	1	13	0	10
chr1	5864034	5864337	2	2	1	44	0	31
chr1	5875101	5877092	2	2	1	14	0	22
chr1	5904747	5905291	2	2	0	29	0	20
chr1	5967364	5969086	2	2	1	32	0	33
chr1	5978414	5986154	2	2	1	9	0	12
chr1	6040646	6072754	1	1	1	6	0	17
chr1	6072799	6073732	1	1	1	6	0	14
chr1	6073771	6082194	1	1	1	16	0	16
chr1	6082275	6085203	1	1	1	20	0	17
chr1	6090476	6094399	1	1	1	26	0	36
chr1	6094486	6095322	1	1	1	22	0	32
chr1	6149413	6151031	2	2	1	36	0	23
chr1	6186817	6192929	2	2	1	0	1246	37
chr1	6193055	6197651	2	2	1	612	919	37
chr1	6197757	6199561	2	2	1	49	0	19
chr1	6209540	6209928	1	1	0	28	0	14
chr1	6209971	6210222	1	1	1	28	0	16
chr1	6213184	6218288	1	1	1	55	0	35
chr1	6225263	6231901	2	2	1	331	1	33
chr1	6232120	6233473	2	2	1	161	0	33
chr1	6233644	6234885	2	2	1	135	0	31
chr1	6234975	6235716	2	2	1	25	1	23
chr1	6250004	6250439	2	2	1	19	0	13
chr1	6250625	6251337	2	2	1	16	0	9
chr1	6251531	6253717	2	2	1	35	0	35
chr1	6254148	6254549	2	2	1	24	0	35
chr1	6264696	6281101	2	2	1	189	0	30
chr1	6281287	6294863	2	2	1	299	0	33
chr1	6294981	6318491	2	2	1	113	61	37
chr1	6318579	6327298	2	2	1	303	24	33
chr1	6327414	6333476	2	2	1	32	0	28
chr1	6333569	6339432	2	2	1	252	1	29
chr1	6339590	6349748	2	2	1	167	0	37
chr1	6349867	6393256	2	2	1	52	0	30
chr1	6413283	6424477	2	2	0	33	0	37
chr1	6419703	6419775	2	2	1	6	0	21
chr1	6464720	6465087	2	2	1	13	0	35
chr1	6467573	6467824	2	2	1	28	0	33
chr1	6469242	6469334	2	2	1	7	0	33
chr1	6470356	6470505	2	2	1	7	0	18
chr1	6470644	6470734	2	2	1	6	0	27
chr1	6471638	6471757	2	2	1	6	0	31
chr1	6474165	6474450	2	2	1	39	0	33
chr1	6474588	6475046	2	2	1	19	0	7
chr1	6526004	6526695	2	2	1	34	0	36
chr1	6529172	6531967	2	2	1	23	0	24
chr1	6532080	6532462	2	2	1	30	0	6
chr1	6533442	6541829	2	2	1	46	0	27
chr1	6544923	6545044	2	2	1	41	0	37
chr1	6549699	6550395	2	2	1	34	0	20
chr1	6550616	6554106	2	2	1	11	0	32
chr1	6586788	6587204	1	1	1	30	0	37
chr1	6587292	6587477	1	1	1	32	0	15
chr1	6588443	6588755	1	1	1	36	0	18
chr1	6588845	6588915	1	1	1	16	0	28
chr1	6593659	6595484	2	2	1	30	1	23
chr1	6595558	6599046	2	2	1	24	0	32
chr1	6599453	6601796	2	2	1	19	0	33
chr1	6616859	6619802	1	1	1	30	0	9
chr1	6620338	6621410	1	1	1	44	0	21
chr1	6628692	6630287	1	1	1	3	0	25
chr1	6630354	6632390	1	1	1	20	0	17
chr1	6632496	6634019	1	1	1	36	0	12
chr1	6635701	6636116	2	2	1	131	0	28
chr1	6636247	6637197	2	2	1	104	0	36
chr1	6637341	6637446	2	2	1	5	0	13
chr1	6637505	6638294	2	2	1	69	0	29
chr1	6638365	6639901	2	2	1	12	0	14
chr1	6640058	6644557	2	2	1	46	0	33
chr1	6644675	6645040	2	2	1	28	0	35
chr1	6645127	6645788	2	2	1	37	0	30
chr1	6645979	6651528	2	2	1	104	0	35
chr1	6651603	6652828	2	2	1	12	0	8
chr1	6652952	6653910	2	2	1	130	0	26
chr1	6654040	6667708	2	2	1	108	0	32
chr1	6667811	6678393	2	2	1	39	0	33
chr1	6678468	6680907	2	2	1	59	0	32
chr1	6681038	6701728	2	2	1	11	0	16
chr1	6785576	6820180	1	1	1	40	0	17
chr1	6785576	6825091	1	1	1	14	0	33
chr1	6820251	6825091	1	1	1	117	0	25
chr1	6825211	6871756	1	1	1	119	14	31
chr1	7771386	7773441	1	1	1	43	0	29
chr1	7773199	7773441	1	1	1	11	0	26
chr1	7773512	7777159	1	1	1	290	0	30
chr1	7777319	7778117	1	1	1	172	0	25
chr1	7778170	7779625	1	1	1	11	0	26
chr1	7785006	7785440	1	1	1	44	0	30
chr1	7785587	7786720	1	1	1	19	0	35
chr1	7786837	7788044	1	1	1	26	0	13
chr1	7788247	7793956	1	1	1	31	0	29
chr1	7788247	7793959	1	1	1	8	0	3
chr1	7794009	7798524	1	1	1	9	0	23
chr1	7798674	7801112	1	1	1	27	0	29
chr1	7801192	7803046	1	1	1	30	0	8
chr1	7803154	7803691	1	1	1	16	0	26
chr1	7803849	7808892	1	1	1	51	0	29
chr1	7810022	7810437	1	1	1	17	0	28
chr1	7819421	7820114	1	1	1	23	0	5
chr1	7820240	7820466	1	1	1	36	0	16
chr1	7820641	7826479	1	1	1	16	0	5
chr1	7827816	7829833	1	1	1	34	0	15
chr1	7827816	7829836	1	1	1	4	0	32
chr1	7835946	7836998	1	1	1	35	0	25
chr1	7837150	7842671	1	1	1	34	0	13
chr1	7937757	7938192	2	2	1	42	0	11
chr1	7938331	7938720	2	2	1	27	0	16
chr1	7961736	7962762	1	1	1	28	0	28
chr1	7961794	7962762	1	1	1	42	0	28
chr1	7962876	7965323	1	1	1	361	0	36
chr1	7962876	7969344	1	1	0	15	0	13
chr1	7965426	7969344	1	1	1	470	0	36
chr1	7969405	7970893	1	1	1	430	0	34
chr1	7970964	7977651	1	1	1	454	0	37
chr1	7970964	7984893	1	1	0	26	0	36
chr1	7977739	7984893	1	1	1	333	0	37
